"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"338",202.693780082511,302.698418859604,14.0333511579904,202.693780082511,202.693780082511,353.702911657331,79.9974383223732,117.50920995497,403.188560268709,163.400259066137
"339",748.239264857175,925.008792888064,162.929358722032,694.259236118154,755.830438116726,951.910869415733,406.477410955209,692.32522448093,219.537415283497,231.698125248327
"340",200.719491311653,288.029489897864,14.0116278772423,200.661313265167,194.927762876895,353.273721257887,78.4647891266024,119.538640341918,165.870078543236,79.7683319867423
"341",367.93999005824,638.07748465524,86.995408558852,364.625666325873,369.160823450755,553.429459788354,336.159390706015,77.5973118867799,218.994568122025,201.944586236938
"342",132.7755198657,271.435721124609,-34.8275747937683,132.625015525718,132.87098814099,216.580772167196,45.9259349378507,97.0786179579165,527.826860043128,136.798945176307
"343",43.9620331067941,78.7626541323388,-36.8750921176444,43.9567888213072,43.9626630598875,119.69452725353,-14.2123443863648,67.2564621346363,116.790192319431,-13.4873254963671
"344",731.009307086569,912.945029682908,-6.17333535856866,718.152627245837,735.614291562204,1057.77764766081,480.630235525254,542.744109078397,97.670420315143,214.573140140077
"345",58.2085514715536,122.766573611629,13.6259393926704,58.3229892928198,58.1179833053364,140.933732976435,46.2953796708434,341.579007764675,249.660512677063,87.8140052539515
"346",162.355453244175,532.731412292552,20.84702626237,585.258336820897,624.729653641228,316.817499115612,94.746592179907,507.651363386597,170.163520477054,252.323817603668
"347",89.7115020203574,157.696899223745,-43.6568608437817,66.6851814804443,122.316995889349,185.9500475616,9.12151722186538,210.947297447299,414.487063279177,79.7724520507531
"348",136.611934257162,114.13280810907,12.2151419041728,136.611934257162,136.611934257162,230.929022404846,4.99840148458234,79.3826397596439,73.2689806432956,163.648920789419
"349",180.720014585434,358.922117351841,-50.4278684906233,180.720014585434,180.720014585434,314.80259906134,-19.8542098622298,73.9569121633083,73.2067161279959,-13.9993256560921
"350",180.744825923576,385.356492693081,-33.2047204612462,180.744825923576,180.744825923576,314.845567804954,8.14940301094929,124.006017024616,221.906506482825,15.7511472551288
"351",747.834039081608,617.537654769723,3.68494421417928,743.467053607693,747.847022175596,284.129471807004,457.717015343077,683.437776731481,268.17426427764,244.022451235974
"352",217.794150337233,849.58894915855,-4.57232596638661,217.749230674587,217.793508367457,206.504455662796,325.624808067759,340.501539322557,620.870629107242,213.123868687872
"353",141.922774184631,286.628893248647,13.6151516601273,141.926262560762,58.0784189578862,140.755099328556,46.1968073031695,108.09353387903,205.100869546288,86.711276348107
